Theta [deg.],Phi   [deg.],Abs(RCS )[dB(m^2)],Abs(Theta)[dB(m^2)],Phase(Theta)[deg.],Abs(Phi  )[dB(m^2)],Phase(Phi  )[deg.],Ax.Ratio[dB    ]
180,207,-1.14E+02,-1.15E+02,27.39,-1.21E+02,27.389,4.00E+01
0,210,-7.46E+01,-7.59E+01,273.042,-8.07E+01,93.042,4.00E+01
3,210,-9.68E+01,-9.81E+01,115.569,-1.03E+02,294.226,3.99E+01
6,210,-9.49E+01,-9.61E+01,52.779,-1.01E+02,234.513,3.78E+01
9,210,-9.53E+01,-9.66E+01,343.351,-1.01E+02,164.534,4.00E+01
12,210,-9.42E+01,-9.55E+01,226.567,-1.00E+02,46.182,4.00E+01
15,210,-9.53E+01,-9.66E+01,84.664,-1.01E+02,264.356,4.00E+01
18,210,-9.75E+01,-9.88E+01,291.381,-1.03E+02,111.249,4.00E+01
21,210,-9.99E+01,-1.01E+02,131.603,-1.06E+02,311.328,4.00E+01
24,210,-1.02E+02,-1.03E+02,326.045,-1.08E+02,145.673,4.00E+01
27,210,-1.04E+02,-1.05E+02,156.256,-1.09E+02,335.411,4.00E+01
30,210,-1.06E+02,-1.07E+02,340.799,-1.11E+02,160.18,4.00E+01
33,210,-1.07E+02,-1.09E+02,161.855,-1.12E+02,341.67,4.00E+01
36,210,-1.09E+02,-1.10E+02,339.614,-1.14E+02,160.801,4.00E+01
39,210,-1.11E+02,-1.12E+02,154.638,-1.16E+02,337.806,3.18E+01
42,210,-1.13E+02,-1.15E+02,326.774,-1.18E+02,153.362,2.54E+01
45,210,-1.16E+02,-1.18E+02,136.188,-1.21E+02,327.952,2.04E+01
48,210,-1.19E+02,-1.21E+02,302.733,-1.25E+02,142.315,1.61E+01
51,210,-1.23E+02,-1.25E+02,105.87,-1.30E+02,317.203,1.28E+01
54,210,-1.29E+02,-1.29E+02,259.189,-1.40E+02,136.119,1.33E+01
57,210,-1.31E+02,-1.32E+02,38.101,-1.41E+02,111.184,1.01E+01
60,210,-1.30E+02,-1.32E+02,178.259,-1.34E+02,290.252,3.90E+00
63,210,-1.28E+02,-1.31E+02,332.37,-1.31E+02,103.432,6.85E+00
66,210,-1.27E+02,-1.30E+02,134.976,-1.29E+02,276.404,9.24E+00
69,210,-1.26E+02,-1.30E+02,300.027,-1.28E+02,88.786,1.13E+01
72,210,-1.26E+02,-1.31E+02,104.662,-1.28E+02,258.461,1.31E+01
75,210,-1.27E+02,-1.32E+02,269.881,-1.28E+02,66.375,1.45E+01
78,210,-1.27E+02,-1.34E+02,76.197,-1.28E+02,234.249,1.58E+01
81,210,-1.28E+02,-1.36E+02,242.444,-1.29E+02,42.042,1.76E+01
84,210,-1.29E+02,-1.39E+02,48.451,-1.29E+02,209.321,2.01E+01
87,210,-1.29E+02,-1.42E+02,216.759,-1.30E+02,15.193,2.14E+01
90,210,-1.30E+02,-1.45E+02,32.157,-1.30E+02,178.974,1.98E+01
93,210,-1.31E+02,-1.45E+02,218.434,-1.31E+02,339.386,1.59E+01
96,210,-1.31E+02,-1.43E+02,52.837,-1.31E+02,137.237,1.22E+01
99,210,-1.31E+02,-1.39E+02,241.336,-1.31E+02,296.738,1.04E+01
102,210,-1.31E+02,-1.36E+02,59.801,-1.32E+02,102.888,9.59E+00
105,210,-1.32E+02,-1.36E+02,232.684,-1.34E+02,280.617,7.51E+00
108,210,-1.38E+02,-1.44E+02,19.154,-1.39E+02,138.985,6.86E+00
111,210,-1.31E+02,-1.37E+02,83.718,-1.33E+02,30.055,7.20E+00
114,210,-1.25E+02,-1.31E+02,254.549,-1.27E+02,227.031,1.32E+01
117,210,-1.24E+02,-1.31E+02,63.745,-1.25E+02,56.479,2.59E+01
120,210,-1.26E+02,-1.33E+02,216.891,-1.27E+02,252.236,1.18E+01
123,210,-1.30E+02,-1.34E+02,42.884,-1.33E+02,130.728,1.46E+00
126,210,-1.28E+02,-1.33E+02,315.322,-1.30E+02,4.924,7.64E+00
129,210,-1.30E+02,-1.35E+02,181.695,-1.33E+02,209.673,1.23E+01
132,210,-1.31E+02,-1.35E+02,205.776,-1.33E+02,177.11,1.21E+01
135,210,-1.31E+02,-1.42E+02,281.282,-1.32E+02,32.637,1.12E+01
138,210,-1.27E+02,-1.28E+02,84.653,-1.35E+02,8.337,6.77E+00
141,210,-1.26E+02,-1.28E+02,161.066,-1.30E+02,187.48,1.29E+01
144,210,-1.27E+02,-1.28E+02,38.417,-1.39E+02,36.433,4.00E+01
147,210,-1.25E+02,-1.26E+02,344.396,-1.31E+02,334.601,2.31E+01
150,210,-1.31E+02,-1.32E+02,307.447,-1.40E+02,253.783,1.08E+01
153,210,-1.30E+02,-1.32E+02,48.417,-1.33E+02,75.929,1.23E+01
156,210,-1.26E+02,-1.27E+02,192.18,-1.35E+02,169.87,1.76E+01
159,210,-1.33E+02,-1.35E+02,12.831,-1.37E+02,335.652,9.71E+00
162,210,-1.28E+02,-1.29E+02,241.021,-1.34E+02,252.357,2.11E+01
165,210,-1.28E+02,-1.29E+02,313.247,-1.34E+02,291.435,1.56E+01
168,210,-1.25E+02,-1.27E+02,17.43,-1.31E+02,18.349,4.00E+01
171,210,-1.27E+02,-1.28E+02,278.299,-1.33E+02,274.618,3.13E+01
174,210,-1.18E+02,-1.19E+02,38.557,-1.24E+02,37.587,4.00E+01
177,210,-1.22E+02,-1.24E+02,246.32,-1.28E+02,246.296,4.00E+01
180,210,-1.14E+02,-1.15E+02,27.39,-1.20E+02,27.389,4.00E+01
0,213,-7.46E+01,-7.62E+01,273.042,-7.99E+01,93.042,4.00E+01
3,213,-1.01E+02,-1.02E+02,126.726,-1.06E+02,304.553,3.53E+01
6,213,-9.39E+01,-9.53E+01,63.449,-9.93E+01,245.516,3.57E+01
9,213,-9.45E+01,-9.61E+01,344.01,-9.95E+01,165.115,4.00E+01
12,213,-9.45E+01,-9.61E+01,231.527,-9.96E+01,50.521,4.00E+01
15,213,-9.61E+01,-9.77E+01,96.474,-1.01E+02,275.18,3.97E+01
18,213,-9.88E+01,-1.00E+02,308.329,-1.04E+02,126.953,3.92E+01
21,213,-1.02E+02,-1.03E+02,153.281,-1.07E+02,331.225,3.57E+01
24,213,-1.05E+02,-1.06E+02,351.895,-1.10E+02,169.147,3.32E+01
27,213,-1.07E+02,-1.08E+02,184.969,-1.12E+02,0.422,2.88E+01
30,213,-1.09E+02,-1.11E+02,11.335,-1.14E+02,185.29,2.62E+01
33,213,-1.10E+02,-1.12E+02,192.54,-1.15E+02,4.936,2.42E+01
36,213,-1.11E+02,-1.13E+02,10.812,-1.16E+02,182.257,2.30E+01
39,213,-1.12E+02,-1.14E+02,185.154,-1.17E+02,356.927,2.32E+01
42,213,-1.13E+02,-1.16E+02,358.794,-1.18E+02,171.363,2.40E+01
45,213,-1.15E+02,-1.17E+02,169.794,-1.18E+02,344.829,2.74E+01
48,213,-1.16E+02,-1.18E+02,341.078,-1.19E+02,158.839,3.42E+01
51,213,-1.17E+02,-1.20E+02,151.611,-1.20E+02,332.941,3.87E+01
54,213,-1.19E+02,-1.22E+02,321.73,-1.22E+02,147.178,2.65E+01
57,213,-1.21E+02,-1.24E+02,130.777,-1.24E+02,321.617,2.05E+01
60,213,-1.23E+02,-1.26E+02,298.57,-1.26E+02,137.061,1.58E+01
63,213,-1.26E+02,-1.29E+02,103.538,-1.29E+02,313.914,1.13E+01
66,213,-1.29E+02,-1.32E+02,262.733,-1.32E+02,130.643,7.05E+00
69,213,-1.32E+02,-1.34E+02,54.805,-1.36E+02,312.227,2.27E+00
72,213,-1.34E+02,-1.36E+02,202.68,-1.40E+02,149.295,7.35E+00
75,213,-1.35E+02,-1.36E+02,355.205,-1.41E+02,359.647,2.95E+01
78,213,-1.34E+02,-1.36E+02,156.032,-1.39E+02,196.443,9.28E+00
81,213,-1.34E+02,-1.37E+02,323.897,-1.38E+02,16.168,6.29E+00
84,213,-1.34E+02,-1.37E+02,134.53,-1.37E+02,185.898,6.36E+00
87,213,-1.35E+02,-1.38E+02,304.574,-1.38E+02,348.508,7.90E+00
90,213,-1.36E+02,-1.38E+02,112.171,-1.39E+02,143.675,1.10E+01
93,213,-1.35E+02,-1.38E+02,276.537,-1.39E+02,295.485,1.56E+01
96,213,-1.35E+02,-1.37E+02,80.19,-1.39E+02,90.993,2.07E+01
99,213,-1.35E+02,-1.37E+02,246.346,-1.39E+02,249.631,3.11E+01
102,213,-1.37E+02,-1.38E+02,56.271,-1.42E+02,31.424,1.39E+01
105,213,-1.38E+02,-1.43E+02,233.366,-1.40E+02,134.095,3.25E+00
108,213,-1.34E+02,-1.53E+02,211.535,-1.34E+02,279.13,1.96E+01
111,213,-1.30E+02,-1.35E+02,44.196,-1.32E+02,79.783,1.07E+01
114,213,-1.29E+02,-1.30E+02,230.06,-1.33E+02,235.41,2.70E+01
117,213,-1.32E+02,-1.34E+02,55.585,-1.36E+02,14.212,8.75E+00
120,213,-1.34E+02,-1.37E+02,85.257,-1.37E+02,123.439,9.22E+00
123,213,-1.27E+02,-1.28E+02,276.819,-1.32E+02,259.46,1.70E+01
126,213,-1.32E+02,-1.39E+02,130.446,-1.33E+02,81.132,9.26E+00
129,213,-1.35E+02,-1.36E+02,160.654,-1.41E+02,344.377,3.16E+01
132,213,-1.29E+02,-1.33E+02,136.738,-1.30E+02,193.556,6.12E+00
135,213,-1.30E+02,-1.36E+02,359.058,-1.31E+02,40.727,9.90E+00
138,213,-1.26E+02,-1.28E+02,47.582,-1.31E+02,357.18,6.97E+00
141,213,-1.32E+02,-1.41E+02,135.779,-1.32E+02,201.893,9.98E+00
144,213,-1.35E+02,-1.37E+02,332.279,-1.39E+02,171.734,1.55E+01
147,213,-1.23E+02,-1.25E+02,343.575,-1.29E+02,351.008,2.49E+01
150,213,-1.27E+02,-1.28E+02,276.996,-1.34E+02,270.633,2.71E+01
153,213,-1.32E+02,-1.34E+02,47.897,-1.35E+02,78.046,1.14E+01
156,213,-1.27E+02,-1.27E+02,185.657,-1.34E+02,160.72,1.54E+01
159,213,-1.39E+02,-1.46E+02,293.59,-1.40E+02,300.162,2.74E+01
162,213,-1.33E+02,-1.36E+02,279.246,-1.36E+02,287.98,2.24E+01
165,213,-1.26E+02,-1.28E+02,277.999,-1.31E+02,264.529,1.89E+01
168,213,-1.23E+02,-1.24E+02,19.507,-1.28E+02,17.981,3.83E+01
171,213,-1.26E+02,-1.27E+02,262.315,-1.32E+02,258.463,3.05E+01
174,213,-1.18E+02,-1.19E+02,37.857,-1.23E+02,36.467,3.91E+01
177,213,-1.22E+02,-1.24E+02,246.656,-1.28E+02,246.543,4.00E+01
180,213,-1.14E+02,-1.15E+02,27.39,-1.19E+02,27.389,4.00E+01
0,216,-7.46E+01,-7.65E+01,273.042,-7.93E+01,93.042,4.00E+01
3,216,-1.06E+02,-1.08E+02,163.805,-1.11E+02,342.297,3.84E+01
6,216,-9.26E+01,-9.44E+01,72.069,-9.73E+01,254.263,3.48E+01
9,216,-9.38E+01,-9.58E+01,343.871,-9.82E+01,164.891,4.00E+01
12,216,-9.53E+01,-9.73E+01,237.443,-9.98E+01,55.658,3.65E+01
15,216,-9.76E+01,-9.94E+01,113.683,-1.02E+02,291.362,3.43E+01
18,216,-1.01E+02,-1.03E+02,335.666,-1.06E+02,154.083,3.78E+01
21,216,-1.04E+02,-1.06E+02,191.806,-1.09E+02,11.263,4.00E+01
24,216,-1.08E+02,-1.09E+02,43.761,-1.13E+02,225.677,3.63E+01
27,216,-1.10E+02,-1.12E+02,247.89,-1.16E+02,72.21,2.93E+01
30,216,-1.12E+02,-1.14E+02,85.985,-1.18E+02,271.917,2.66E+01
33,216,-1.15E+02,-1.16E+02,272.976,-1.21E+02,100.532,2.47E+01
36,216,-1.17E+02,-1.18E+02,95.257,-1.23E+02,282.565,2.54E+01
39,216,-1.20E+02,-1.21E+02,268.793,-1.27E+02,91.707,3.42E+01
42,216,-1.22E+02,-1.23E+02,77.761,-1.31E+02,244.061,2.18E+01
45,216,-1.24E+02,-1.25E+02,236.131,-1.31E+02,16.819,1.13E+01
48,216,-1.24E+02,-1.26E+02,35.452,-1.28E+02,172.351,8.61E+00
51,216,-1.23E+02,-1.26E+02,194.913,-1.26E+02,338.851,9.77E+00
54,216,-1.22E+02,-1.26E+02,358.58,-1.25E+02,149.539,1.18E+01
57,216,-1.22E+02,-1.26E+02,164.448,-1.24E+02,321.093,1.38E+01
60,216,-1.22E+02,-1.26E+02,332.076,-1.24E+02,133.106,1.58E+01
63,216,-1.22E+02,-1.27E+02,139.979,-1.24E+02,305.074,1.81E+01
66,216,-1.23E+02,-1.28E+02,307.888,-1.24E+02,116.925,2.10E+01
69,216,-1.23E+02,-1.29E+02,114.279,-1.25E+02,288.168,2.64E+01
72,216,-1.24E+02,-1.31E+02,277.926,-1.26E+02,98.062,4.00E+01
75,216,-1.25E+02,-1.32E+02,80.345,-1.26E+02,267.979,2.53E+01
78,216,-1.26E+02,-1.34E+02,242.601,-1.27E+02,78.012,1.96E+01
81,216,-1.27E+02,-1.35E+02,45.938,-1.28E+02,247.741,1.71E+01
84,216,-1.28E+02,-1.37E+02,209.998,-1.29E+02,57.086,1.60E+01
87,216,-1.29E+02,-1.40E+02,14.035,-1.30E+02,226.868,1.64E+01
90,216,-1.30E+02,-1.44E+02,173.119,-1.30E+02,37.274,1.76E+01
93,216,-1.30E+02,-1.49E+02,315.425,-1.30E+02,206.894,1.88E+01
96,216,-1.31E+02,-1.49E+02,86.362,-1.31E+02,12.804,1.80E+01
99,216,-1.32E+02,-1.48E+02,227.613,-1.32E+02,172.27,1.78E+01
102,216,-1.33E+02,-1.47E+02,339.56,-1.33E+02,322.882,2.56E+01
105,216,-1.32E+02,-1.42E+02,105.221,-1.32E+02,114.403,2.64E+01
108,216,-1.30E+02,-1.38E+02,258.217,-1.31E+02,278.992,1.77E+01
111,216,-1.31E+02,-1.38E+02,51.078,-1.32E+02,95.88,1.05E+01
114,216,-1.36E+02,-1.38E+02,200.385,-1.40E+02,298.512,2.11E+00
117,216,-1.33E+02,-1.48E+02,7.502,-1.33E+02,246.459,1.61E+01
120,216,-1.26E+02,-1.33E+02,24.485,-1.27E+02,73.517,9.07E+00
123,216,-1.23E+02,-1.26E+02,226.335,-1.28E+02,250.007,1.38E+01
126,216,-1.28E+02,-1.29E+02,87.936,-1.35E+02,80.053,2.50E+01
129,216,-1.32E+02,-1.34E+02,59.12,-1.36E+02,33.515,1.31E+01
132,216,-1.32E+02,-1.49E+02,333.503,-1.32E+02,202.275,1.92E+01
135,216,-1.33E+02,-1.35E+02,325.409,-1.37E+02,25.562,5.44E+00
138,216,-1.28E+02,-1.32E+02,1.613,-1.30E+02,356.785,2.77E+01
141,216,-1.35E+02,-1.55E+02,8.634,-1.35E+02,218.228,2.63E+01
144,216,-1.27E+02,-1.30E+02,241.76,-1.30E+02,191.4,6.58E+00
147,216,-1.26E+02,-1.27E+02,333.053,-1.30E+02,354.669,1.49E+01
150,216,-1.26E+02,-1.28E+02,272.236,-1.32E+02,291.141,1.68E+01
153,216,-1.38E+02,-1.43E+02,112.347,-1.40E+02,122.881,2.13E+01
156,216,-1.28E+02,-1.29E+02,171.358,-1.33E+02,146.177,1.40E+01
159,216,-1.34E+02,-1.36E+02,211.063,-1.40E+02,241.447,1.21E+01
162,216,-1.33E+02,-1.36E+02,346.855,-1.36E+02,325.349,1.44E+01
165,216,-1.25E+02,-1.27E+02,261.31,-1.29E+02,253.921,2.40E+01
168,216,-1.21E+02,-1.23E+02,19.209,-1.26E+02,16.251,3.23E+01
171,216,-1.25E+02,-1.27E+02,254.091,-1.31E+02,249.572,2.89E+01
174,216,-1.18E+02,-1.20E+02,36.974,-1.22E+02,35.102,3.62E+01
177,216,-1.22E+02,-1.24E+02,247.423,-1.27E+02,247.224,4.00E+01
180,216,-1.14E+02,-1.16E+02,27.39,-1.18E+02,27.389,4.00E+01
0,219,-7.46E+01,-7.68E+01,273.042,-7.87E+01,93.042,4.00E+01
3,219,-1.04E+02,-1.06E+02,232.424,-1.08E+02,56.925,2.84E+01
6,219,-9.14E+01,-9.35E+01,78.631,-9.54E+01,260.799,3.47E+01
9,219,-9.35E+01,-9.58E+01,343.164,-9.73E+01,164.081,4.00E+01
12,219,-9.69E+01,-9.91E+01,246.002,-1.01E+02,63.197,3.24E+01
15,219,-9.92E+01,-1.01E+02,140.899,-1.03E+02,318.673,3.45E+01
18,219,-1.02E+02,-1.04E+02,17.202,-1.06E+02,199.383,3.47E+01
21,219,-1.03E+02,-1.05E+02,241.135,-1.08E+02,66.245,2.73E+01
24,219,-1.05E+02,-1.07E+02,97.541,-1.09E+02,283.433,2.59E+01
27,219,-1.06E+02,-1.09E+02,302.753,-1.10E+02,128.786,2.57E+01
30,219,-1.07E+02,-1.10E+02,139.894,-1.11E+02,324.748,2.75E+01
33,219,-1.09E+02,-1.12E+02,332.183,-1.12E+02,156.586,2.83E+01
36,219,-1.10E+02,-1.13E+02,157.838,-1.14E+02,342.42,2.80E+01
39,219,-1.12E+02,-1.15E+02,341.221,-1.15E+02,166.252,2.72E+01
42,219,-1.14E+02,-1.16E+02,161.142,-1.17E+02,347.637,2.49E+01
45,219,-1.15E+02,-1.18E+02,339.299,-1.18E+02,168.088,2.23E+01
48,219,-1.17E+02,-1.21E+02,153.789,-1.20E+02,346.299,1.92E+01
51,219,-1.20E+02,-1.23E+02,326.504,-1.22E+02,164.172,1.62E+01
54,219,-1.22E+02,-1.25E+02,135.872,-1.25E+02,341.916,1.27E+01
57,219,-1.25E+02,-1.28E+02,300.829,-1.28E+02,161.697,8.58E+00
60,219,-1.29E+02,-1.32E+02,99.927,-1.33E+02,347.991,3.58E+00
63,219,-1.33E+02,-1.34E+02,250.853,-1.37E+02,193.32,6.08E+00
66,219,-1.33E+02,-1.36E+02,36.894,-1.37E+02,58.857,1.45E+01
69,219,-1.32E+02,-1.35E+02,186.459,-1.34E+02,257.159,3.46E+00
72,219,-1.30E+02,-1.35E+02,343.155,-1.31E+02,78.301,3.94E+00
75,219,-1.29E+02,-1.35E+02,144.71,-1.30E+02,253.804,6.26E+00
78,219,-1.28E+02,-1.36E+02,310.768,-1.29E+02,66.722,8.02E+00
81,219,-1.28E+02,-1.36E+02,121.124,-1.29E+02,238.522,8.84E+00
84,219,-1.28E+02,-1.37E+02,293.955,-1.29E+02,49.173,9.18E+00
87,219,-1.29E+02,-1.38E+02,110.692,-1.29E+02,218.047,9.24E+00
90,219,-1.30E+02,-1.40E+02,294.821,-1.30E+02,24.986,9.33E+00
93,219,-1.32E+02,-1.41E+02,123.895,-1.32E+02,189.554,9.61E+00
96,219,-1.33E+02,-1.41E+02,304.322,-1.34E+02,348.359,1.07E+01
99,219,-1.34E+02,-1.40E+02,109.063,-1.35E+02,137.805,1.35E+01
102,219,-1.33E+02,-1.40E+02,268.663,-1.34E+02,284.906,1.87E+01
105,219,-1.32E+02,-1.39E+02,75.749,-1.33E+02,79.654,3.13E+01
108,219,-1.32E+02,-1.39E+02,249.032,-1.34E+02,236.266,2.05E+01
111,219,-1.36E+02,-1.42E+02,58.717,-1.37E+02,23.634,1.17E+01
114,219,-1.39E+02,-1.47E+02,119.768,-1.40E+02,131.542,2.24E+01
117,219,-1.32E+02,-1.36E+02,269.651,-1.34E+02,254.757,1.80E+01
120,219,-1.31E+02,-1.39E+02,57.775,-1.31E+02,59.048,4.00E+01
123,219,-1.30E+02,-1.32E+02,162.683,-1.35E+02,223.751,5.61E+00
126,219,-1.32E+02,-1.33E+02,357.664,-1.37E+02,268.48,4.17E+00
129,219,-1.27E+02,-1.33E+02,27.822,-1.29E+02,73.946,8.39E+00
132,219,-1.30E+02,-1.31E+02,245.219,-1.35E+02,257.38,2.07E+01
135,219,-1.36E+02,-1.40E+02,228.927,-1.39E+02,243.07,1.81E+01
138,219,-1.30E+02,-1.37E+02,346.9,-1.31E+02,10.939,1.54E+01
141,219,-1.37E+02,-1.45E+02,116.296,-1.38E+02,228.77,8.43E+00
144,219,-1.25E+02,-1.28E+02,220.156,-1.28E+02,193.343,1.25E+01
147,219,-1.31E+02,-1.33E+02,304.334,-1.36E+02,354.206,7.60E+00
150,219,-1.29E+02,-1.32E+02,277.959,-1.32E+02,319.608,8.42E+00
153,219,-1.33E+02,-1.35E+02,189.718,-1.36E+02,188.587,4.00E+01
156,219,-1.28E+02,-1.30E+02,148.658,-1.32E+02,132.169,1.70E+01
159,219,-1.31E+02,-1.32E+02,194.854,-1.36E+02,199.115,2.96E+01
162,219,-1.32E+02,-1.35E+02,9.756,-1.35E+02,338.597,1.11E+01
165,219,-1.25E+02,-1.27E+02,257.823,-1.28E+02,253.217,2.80E+01
168,219,-1.22E+02,-1.24E+02,17.207,-1.26E+02,12.898,2.89E+01
171,219,-1.26E+02,-1.27E+02,251.352,-1.31E+02,246.027,2.72E+01
174,219,-1.18E+02,-1.20E+02,35.832,-1.22E+02,33.371,3.36E+01
177,219,-1.23E+02,-1.25E+02,248.758,-1.27E+02,248.489,4.00E+01
180,219,-1.14E+02,-1.16E+02,27.39,-1.18E+02,27.389,4.00E+01
0,222,-7.46E+01,-7.72E+01,273.042,-7.81E+01,93.042,4.00E+01
3,222,-9.76E+01,-1.00E+02,256.037,-1.01E+02,79.075,3.16E+01
6,222,-9.02E+01,-9.28E+01,83.434,-9.37E+01,265.487,3.50E+01
9,222,-9.34E+01,-9.61E+01,342.182,-9.67E+01,162.954,4.00E+01
12,222,-9.92E+01,-1.02E+02,260.929,-1.03E+02,76.96,2.93E+01
15,222,-9.91E+01,-1.02E+02,175.489,-1.03E+02,355.81,4.00E+01
18,222,-9.95E+01,-1.02E+02,53.4,-1.03E+02,237.143,2.98E+01
21,222,-1.01E+02,-1.03E+02,271.975,-1.04E+02,95.836,2.95E+01
24,222,-1.02E+02,-1.05E+02,124.137,-1.06E+02,306.55,3.35E+01
27,222,-1.05E+02,-1.08E+02,328.053,-1.08E+02,148.745,4.00E+01
30,222,-1.07E+02,-1.10E+02,164.685,-1.10E+02,342.751,3.55E+01
33,222,-1.09E+02,-1.12E+02,359.8,-1.12E+02,174.757,2.71E+01
36,222,-1.11E+02,-1.14E+02,187.481,-1.14E+02,359.688,2.34E+01
39,222,-1.13E+02,-1.16E+02,11.942,-1.16E+02,182.094,2.13E+01
42,222,-1.14E+02,-1.18E+02,193.088,-1.17E+02,0.973,1.95E+01
45,222,-1.15E+02,-1.19E+02,11.16,-1.18E+02,177.839,1.87E+01
48,222,-1.16E+02,-1.20E+02,186.224,-1.19E+02,352.562,1.86E+01
51,222,-1.17E+02,-1.21E+02,359.619,-1.19E+02,166.96,1.94E+01
54,222,-1.18E+02,-1.22E+02,171.275,-1.20E+02,340.282,2.07E+01
57,222,-1.19E+02,-1.24E+02,341.73,-1.20E+02,153.04,2.30E+01
60,222,-1.20E+02,-1.25E+02,151.098,-1.21E+02,325.617,2.72E+01
63,222,-1.21E+02,-1.26E+02,319.691,-1.22E+02,138.63,4.00E+01
66,222,-1.22E+02,-1.28E+02,126.702,-1.23E+02,311.523,2.88E+01
69,222,-1.23E+02,-1.30E+02,291.306,-1.24E+02,123.538,2.10E+01
72,222,-1.25E+02,-1.32E+02,93.139,-1.26E+02,295.538,1.59E+01
75,222,-1.27E+02,-1.34E+02,252.412,-1.28E+02,108.061,1.20E+01
78,222,-1.29E+02,-1.36E+02,50.288,-1.30E+02,280.693,9.12E+00
81,222,-1.30E+02,-1.37E+02,208.799,-1.31E+02,92.849,7.05E+00
84,222,-1.32E+02,-1.38E+02,9.397,-1.33E+02,263.957,5.67E+00
87,222,-1.32E+02,-1.38E+02,171.934,-1.33E+02,75.491,5.14E+00
90,222,-1.32E+02,-1.40E+02,336.01,-1.33E+02,249.986,6.45E+00
93,222,-1.32E+02,-1.42E+02,141.345,-1.32E+02,65.277,1.01E+01
96,222,-1.31E+02,-1.45E+02,303.937,-1.31E+02,239.284,1.48E+01
99,222,-1.30E+02,-1.46E+02,97.411,-1.30E+02,50.904,1.88E+01
102,222,-1.30E+02,-1.44E+02,244.733,-1.30E+02,221.409,2.22E+01
105,222,-1.32E+02,-1.43E+02,33.332,-1.32E+02,29.178,3.43E+01
108,222,-1.34E+02,-1.42E+02,170.673,-1.35E+02,185.21,2.09E+01
111,222,-1.34E+02,-1.40E+02,306.153,-1.35E+02,319.542,2.01E+01
114,222,-1.31E+02,-1.38E+02,94.113,-1.32E+02,106.818,2.12E+01
117,222,-1.31E+02,-1.37E+02,248.766,-1.32E+02,269.593,1.60E+01
120,222,-1.36E+02,-1.38E+02,65.14,-1.41E+02,45.484,1.59E+01
123,222,-1.35E+02,-1.43E+02,4.07,-1.36E+02,116.82,8.11E+00
126,222,-1.28E+02,-1.30E+02,246.029,-1.31E+02,248.841,3.23E+01
129,222,-1.27E+02,-1.34E+02,65.02,-1.29E+02,55.746,2.32E+01
132,222,-1.31E+02,-1.32E+02,189.038,-1.38E+02,256.696,7.04E+00
135,222,-1.32E+02,-1.44E+02,160.666,-1.33E+02,226.744,1.20E+01
138,222,-1.30E+02,-1.35E+02,33.708,-1.32E+02,32.549,4.00E+01
141,222,-1.41E+02,-1.43E+02,61.534,-1.46E+02,281.005,9.69E+00
144,222,-1.26E+02,-1.30E+02,200.649,-1.28E+02,189.499,2.05E+01
147,222,-1.35E+02,-1.35E+02,250.076,-1.56E+02,177.628,2.12E+01
150,222,-1.31E+02,-1.39E+02,308.194,-1.32E+02,343.402,1.31E+01
153,222,-1.30E+02,-1.32E+02,202.967,-1.34E+02,211.679,2.25E+01
156,222,-1.27E+02,-1.30E+02,133.225,-1.30E+02,129.395,2.96E+01
159,222,-1.29E+02,-1.31E+02,180.436,-1.34E+02,171.777,2.28E+01
162,222,-1.35E+02,-1.38E+02,17.982,-1.38E+02,329.177,6.87E+00
165,222,-1.26E+02,-1.29E+02,265.468,-1.30E+02,262.484,3.17E+01
168,222,-1.23E+02,-1.25E+02,12.577,-1.28E+02,6.145,2.52E+01
171,222,-1.28E+02,-1.30E+02,254.969,-1.33E+02,249.403,2.68E+01
174,222,-1.19E+02,-1.21E+02,34.28,-1.22E+02,31.049,3.11E+01
177,222,-1.23E+02,-1.25E+02,250.875,-1.27E+02,250.579,4.00E+01
180,222,-1.14E+02,-1.16E+02,27.39,-1.17E+02,27.389,4.00E+01
0,225,-7.46E+01,-7.77E+01,273.042,-7.77E+01,93.042,4.00E+01
3,225,-9.36E+01,-9.66E+01,264.186,-9.66E+01,86.386,3.43E+01
6,225,-8.93E+01,-9.23E+01,86.83,-9.23E+01,268.711,3.57E+01
9,225,-9.37E+01,-9.68E+01,341.346,-9.65E+01,161.886,4.00E+01
12,225,-1.02E+02,-1.04E+02,288.346,-1.05E+02,104.846,3.03E+01
15,225,-9.73E+01,-1.00E+02,202.82,-1.00E+02,24.452,3.69E+01
18,225,-9.76E+01,-1.01E+02,75.739,-1.01E+02,257.939,3.43E+01
21,225,-1.00E+02,-1.03E+02,291.776,-1.03E+02,112.825,4.00E+01
24,225,-1.04E+02,-1.07E+02,144.353,-1.06E+02,322.811,3.74E+01
27,225,-1.09E+02,-1.12E+02,356.282,-1.12E+02,170.004,2.52E+01
30,225,-1.15E+02,-1.17E+02,208.864,-1.18E+02,15.065,1.84E+01
33,225,-1.19E+02,-1.21E+02,73.534,-1.24E+02,245.108,2.33E+01
36,225,-1.20E+02,-1.22E+02,287.11,-1.26E+02,117.623,2.17E+01
39,225,-1.20E+02,-1.22E+02,125.42,-1.25E+02,327.942,1.45E+01
42,225,-1.21E+02,-1.23E+02,312.046,-1.25E+02,160.382,1.23E+01
45,225,-1.22E+02,-1.24E+02,133.961,-1.26E+02,348.476,1.04E+01
48,225,-1.24E+02,-1.26E+02,310.38,-1.28E+02,173.377,8.34E+00
